ingredient1,ingredient2,recipe_id,partition
lamb,ground_round,1bd0a4bb60,train
potato,prepared_horseradish,1bd0a4bb60,train
yogurt,whipped_cream,1be4b01c48,train
frozen_yogurt,yogurt,1be4b01c48,train
cream,frozen_yogurt,1be4b01c48,train
salt,sesame_seed,1be759299c,val
butter,peanut_butter,1bf140b03c,train
vegetable_broth,broth,1bf1592f70,test
broth,water,1bf1592f70,test
brown_rice,long_grain_white_rice,1bf40aa77c,train
beef,ground_turkey,1bf721a146,train
raisin,dried_currant,1c037e342f,train
cake,fruit,1c0469fca5,test
soy_sauce,spice,1c08773374,val
worcestershire_sauce,soy_sauce,1c08773374,val
veal,chicken,1c08e2ca65,test
feta_cheese,mozzarella_cheese,1c0ed934e2,train
balsamic_vinegar,cider_vinegar,1c0ed934e2,train
lemon_juice,balsamic_vinegar,1c0ed934e2,train
cupcake,strawberry,1c243435e6,train
strawberry,cupcake,1c243435e6,train
cola,skim_milk,1c288b8817,test
vegetable_oil,coconut_oil,1c3227a64d,train
tuna,cucumber,1c34da3f67,train
cucumber,bread,1c34da3f67,train
milk,flour,1c3f9f6558,train
flour,sugar,1c3f9f6558,train
nut,raisin,1c3f9f6558,train
raisin,chocolate_chip,1c3f9f6558,train
cornbread_stuffing_mix,herb_seasoned_stuffing_mix,1c4179b6ff,train
beef_stock,corned_beef,1c41c0436f,train
liquid,beef_stock,1c41c0436f,train
steak,spam,1c43df002b,train
peanut_butter_chip,milk_chocolate,1c448c5d40,train
butterscotch_chip,peanut_butter_chip,1c448c5d40,train
white_chocolate,butterscotch_chip,1c448c5d40,train
icing,white_chocolate,1c448c5d40,train
vanilla_extract,yellow_food_coloring,1c448c5d40,train
lemon,vanilla_extract,1c448c5d40,train
cake,lemon,1c448c5d40,train
vanilla,red_food_coloring,1c448c5d40,train
strawberry,vanilla,1c448c5d40,train
cake,strawberry,1c448c5d40,train
mint_extract,orange,1c448c5d40,train
vanilla,mint_extract,1c448c5d40,train
chocolate_cake,vanilla,1c448c5d40,train
juice,pineapple,1c4601e708,train
ginger,nutmeg,1c49fe384f,train
molasses,ginger,1c49fe384f,train
sugar,molasses,1c49fe384f,train
juice,pineapple,1c4ddb39c6,val
lemon,orange,1c55830604,train
sour_cream,egg,1c57dbe647,train
oil,sour_cream,1c57dbe647,train
feta,fresh_mozzarella_cheese,1c63f1c73d,val
chive,tarragon,1c63f1c73d,val
parsley,chive,1c63f1c73d,val
gelatin,vanilla,1c665fa8b7,train
red_pepper,canned_tomato,1c68376d97,train
tomato,red_pepper,1c68376d97,train
enchilada_sauce,tomato,1c68376d97,train
olive,clarified_butter,1c6f9349d9,train
canola_oil,olive,1c6f9349d9,train
dijon_mustard,mustard,1c727d8be4,train
margarine,bacon_fat,1c74f1f772,train
brown_sugar,whole_wheat_flour,1c78db07d4,train
bread_flour,cake,1c7fd488e7,train
flour,bread_flour,1c7fd488e7,train
whole_wheat_flour,muffin,1c86d80b6f,train
flour,whole_wheat_flour,1c86d80b6f,train
muffin,flour,1c86d80b6f,train
flour,rye_flour,1c86d80b6f,train
cornmeal,muffin,1c86d80b6f,train
muffin,cornmeal,1c86d80b6f,train
orange_juice,honey,1c8df79c94,train
chocolate,truffle,1c8e379ed6,val
raisin,nut,1c959d5fa5,train
chip,raisin,1c959d5fa5,train
peach,pineapple,1ca307aaec,train
spinach,escarole,1cb0ce9ca5,val
arugula,spinach,1cb0ce9ca5,val
rocket,arugula,1cb0ce9ca5,val
leek,cabbage,1cb5a288dd,val
water,liqueur,1cc0fba4d9,train
coffee,water,1cc0fba4d9,train
mushroom,shrimp,1cc110d554,train
salmon,mushroom,1cc110d554,train
vinegar,lemon,1cc110d554,train
water,chicken_broth,1ccada7615,train
pea,sugar_snap_pea,1cde04577f,val
oat,cereal,1ce13e94d1,train
milk,eggnog,1ce4830410,train
vanilla,milk,1ce4830410,train
vanilla,chocolate_pudding,1ced809f66,train
pudding,vanilla,1ced809f66,train
herb,seasoning,1cfed5d707,train
heavy_cream,evaporated_milk,1cfeee2479,val
milk,heavy_cream,1cfeee2479,val
nutmeg,tarragon_vinegar,1cfffeaa55,train
butter,nutmeg,1cfffeaa55,train
salt,soya_sauce,1d030843b8,train
oil,sugar,1d06d91e2f,train
unsweetened_applesauce,oil,1d06d91e2f,train
peanut_butter_chip,chip,1d07c9d77f,val
caramel,peanut_butter_chip,1d07c9d77f,val
bread,toast,1d0a9af332,train
raspberry,blackberry,1d14e5b157,val
blueberry,raspberry,1d14e5b157,val
crab,fish,1d15fabb2f,train
broth,chicken_broth,1d18a27ac7,train
raspberry,chocolate_chip,1d1ad22f46,val
chip,raspberry,1d1ad22f46,val
nut,chip,1d1ad22f46,val
chicken_breast,boneless_chicken_thigh,1d23a30b74,val
yogurt,whipping_cream,1d23a30b74,val
cooky,white_chocolate,1d25367614,train
white_chocolate_chip,cooky,1d25367614,train
milk_chocolate_chip,white_chocolate_chip,1d25367614,train
oat_flour,rice,1d3036081e,train
apple,pear,1d340f6915,train
blue_cheese,feta_cheese,1d340f6915,train
lime_juice,orange_juice,1d350e0bea,train
shrimp,chicken_cutlet,1d3be1d24c,train
veal,shrimp,1d3be1d24c,train
pearl_barley,vermicelli,1d3c71d4e6,test
whole_duck,duck_leg,1d3dca5a61,train
preserve,mango_puree,1d437ffa25,train
water,buttermilk,1d45fe446c,train
vanilla_ice_cream,chocolate_ice_cream,1d494b7216,train
wrap,salt,1d562d09e2,train
string,wrap,1d562d09e2,train
cottage_cheese,yogurt,1d59acf7b7,train
cardamom,smoked_paprika,1d59d2bd4f,train
water,milk,1d5c05d3d2,train
chocolate_chip,peanut_butter,1d5f3edd58,test
peanut_butter,chocolate_chip,1d5f3edd58,test
cocoa,dark_chocolate,1d68df2fca,train
celeriac,cauliflower,1d6c0afdee,train
squash,celeriac,1d6c0afdee,train
plain_yogurt,sour_cream,1d72c63616,train
chicken_broth,wine,1d79c504db,test
milk,tea,1d86a612ae,train
tea,milk,1d86a612ae,train
olive_oil,chicken_broth,1d8e0edd5d,train
vegetable,olive_oil,1d8e0edd5d,train
flour,parmesan_cheese,1d9123b57e,test
pineapple_slice,syrup,1d95114d11,train
bread_dough,biscotti,1d95cc18dc,test
cookie_dough,bread_dough,1d95cc18dc,test
brandy,liquid,1d9948b32d,train
cream_of_chicken_soup,chicken,1d9b52fae3,train
ham,cream_of_chicken_soup,1d9b52fae3,train
leek,onion,1db303d001,train
cinnamon,spinach,1dbf0f7620,train
margarine,cinnamon,1dbf0f7620,train
brown_sugar,margarine,1dbf0f7620,train
lard,oil,1dcb7988be,train
mole,lard,1dcb7988be,train
chicken,turkey,1dcb7988be,train
coffee,orange_juice,1dda64e049,train
milk,coffee,1dda64e049,train
paper,muffin,1de75286fe,val
lime_juice,orange_juice,1dea9012ae,test
lemon,lime_juice,1dea9012ae,test
vinegar,buttermilk,1debcbe9bd,train
fresh_parsley,fruit,1decebb81e,train
black_pepper,salt,1ded49e218,train
egg_noodle,black_pepper,1ded49e218,train
water,lamb,1def148e0f,val
lamb,fat,1def148e0f,val
cranberry,dried_fruit,1df7728dda,train
light_corn_syrup,clear_honey,1dffe0dba7,train
paper_towel,fried_onion,1e06499b00,train
green_bean,onion,1e0f9b5994,train
suet,bacon,1e187fc128,train
bacon_grease,suet,1e187fc128,train
almond,sunflower_seed,1e1afc06a2,train
desiccated_coconut,almond,1e1afc06a2,train
corn,flour,1e206bbd51,train
chocolate_bar,nutella,1e3219867a,train
tomato,shallot,1e3660c7c7,train
broiler,fish,1e3bd81b67,train
noodle,rice,1e4382b7f9,train
sugar,honey,1e459cbe86,test
tomato_sauce,sugar,1e459cbe86,test
feta,blue_cheese,1e45af4873,val
peppercorn,allspice_berry,1e4949f040,train
vanilla,yogurt,1e4c9c2a69,train
skirt_steak,flank_steak,1e5311e628,val
tortilla,cheese,1e53d8c51c,train
ham,ham_hock,1e5500ff69,train
pecan_piece,walnut_piece,1e5cf6777a,train
walnut_piece,walnut,1e5cf6777a,train
celery,cream,1e5ed84bfe,train
cream_of_mushroom_soup,celery,1e5ed84bfe,train
cold_water,warm_water,1e6df7d3bc,train
meat,pepper,1e73d08331,test
goat_cheese,whole_wheat_angel_hair_pasta,1e74d34b39,train
fresh_spinach,goat_cheese,1e74d34b39,train
arugula,fresh_spinach,1e74d34b39,train
basil_pesto,arugula,1e74d34b39,train
chicken_breast,basil_pesto,1e74d34b39,train
seltzer_water,carbonated_water,1e7be1a017,val
water,seltzer_water,1e7be1a017,val
vanilla_extract,amaretto,1e82e6569a,train
vanilla,vanilla_extract,1e82e6569a,train
water,egg,1e866554c6,train
liquid,water,1e866554c6,train
vanilla,liquid,1e866554c6,train
limeade,banana,1e926f3e05,train
fresh_lime_juice,limeade,1e926f3e05,train
lemon_juice,fresh_lime_juice,1e926f3e05,train
half_and_half,milk,1e9d043085,train
cream,half_and_half,1e9d043085,train
paper,muffin,1e9e5cdb42,test
blueberry,blackberry,1ea5fcddd2,test
cranberry,blueberry,1ea5fcddd2,test
sugar,cranberry,1ea5fcddd2,test
crab,king_prawn,1ea778a4f7,train
grape,pomegranate,1eaa992ee4,train
salt,coconut,1eaf5363aa,train
oil,bacon_dripping,1eb14e8ecb,train
bacon,oil,1eb14e8ecb,train
almond,bacon,1eb14e8ecb,train
almond,pecan,1eb14e8ecb,train
colby,macaroni,1ebf85e530,train
macaroni,spaghetti,1ebf85e530,train
vegetable,pepper,1ec2a53545,train
radish,turnip,1eca2fbad5,train
flour,cocoa,1ed423e327,train
pepper,salt,1ee8f5dc0c,train
cinnamon,pepper,1ee8f5dc0c,train
meat,crab,1eeb776581,train
shrimp,meat,1eeb776581,train
flour,cornstarch,1ef1678841,train
oregano,italian_seasoning_mix,1ef51ae02c,train
thyme,oregano,1ef51ae02c,train
water,wine,1ef51ae02c,train
diced_tomato,whole_canned_tomato,1ef51ae02c,train
cheese,pear,1ef548e866,test
pear,cherry_tomato,1ef548e866,test
milk,cake,1ef7b4ae4b,train
crusty_bread,bulgur,1ef9c0d707,val
rice,crusty_bread,1ef9c0d707,val
water,potato,1f0683a629,train
lasagna_noodle,noodle,1f0cfff753,train
bread,corn,1f0f4181f1,val
pecan,walnut,1f0f4181f1,val
ground_ginger,ground_cinnamon,1f2284c2e4,train
cilantro,garlic,1f228ce85a,test
mint,cilantro,1f228ce85a,test
parsley,mint,1f228ce85a,test
basil,parsley,1f228ce85a,test
hazelnut,cake,1f2c0f7532,test
batter,ground_almond,1f2df583da,train
vanilla_wafer,cooky,1f36f7c064,train
batter,nut,1f3739e0f6,train
spice,lavender,1f390bf7c6,train
grapefruit_juice,orange,1f3ba354f0,train
cornstarch,tomato_juice,1f3c585030,train
chicken_broth,rice,1f4685eca1,test
hot_sauce,chili_pepper,1f51934e32,train
cranberry_juice,pomegranate,1f52c129e2,train
spinach_leaf,watercress,1f5a102f2e,test
milk,coffee,1f5ad2f284,train
vanilla,milk,1f5ad2f284,train
cider_vinegar,vanilla,1f5ad2f284,train
milk,chocolate,1f5ad2f284,train
granulated_sugar,powdered_sugar,1f68dd0566,train
dashi,soy_sauce,1f69ed9a75,train
soy_sauce,dashi,1f69ed9a75,train
bonito_flake,soy_sauce,1f69ed9a75,train
kale,fresh_spinach,1f70f8feb0,train
water,rice,1f7788f362,val
rice,water,1f7788f362,val
ham_steak,bacon_grease,1f80e56f6b,train
ham_bone,ham_steak,1f80e56f6b,train
rum,brandy,1f8129c62f,train
cooky,butter,1f82fdc253,val
butter,shortening,1f82fdc253,val
cranberry,orange,1f83f788e6,train
dried_cranberry,cranberry,1f83f788e6,train
raisin,dried_cranberry,1f83f788e6,train
dried_blueberry,raisin,1f83f788e6,train
milk,broth,1f87093a6d,train
crab,shrimp,1f8d61ea38,train
caramel,nut,1f90322760,train
nam_pla,soy_sauce,1f94be5bc7,train
thai_fish_sauce,nam_pla,1f94be5bc7,train
water,thai_fish_sauce,1f94be5bc7,train
chicken,ground_turkey,1f97b1a093,train
sandwich_bread,chocolate,1f9bd726a2,test
bread_flour,sandwich_bread,1f9bd726a2,test
thin_spaghetti,rice,1fac84a3f7,test
tortilla,thin_spaghetti,1fac84a3f7,test
chicken_stock,white_bean,1fae8e6d76,train
tomato,chicken_stock,1fae8e6d76,train
aioli,dijon_mustard,1fb790ebd8,test
mayonnaise,aioli,1fb790ebd8,test
sweetened_condensed_milk,condensed_milk,1fbde457a3,train
sugar,sweetened_condensed_milk,1fbde457a3,train
water,orange_juice,1fc0259dfa,train
soup,wonton,1fc930e379,val
wonton,soup,1fc930e379,val
dry_milk,milk,1fccd42394,train
cake_flour,banana,1fda75e52d,test
whole_wheat_flour,cake_flour,1fda75e52d,test
batter,whole_wheat_flour,1fda75e52d,test
raspberry,blueberry,1fe59cab5a,train
pumpkin_pie_spice,cinnamon,1fe9e34394,test
cinnamon,nutmeg,1fe9e34394,test
nutmeg,clove,1fe9e34394,test
instant_potato_flake,flour,1fea49e8f0,test
bread,instant_potato_flake,1fea49e8f0,test
veal,beef,1fec25f2b4,test
ginger,ground_cinnamon,1fee6d57e9,test
light_brown_sugar,dark_brown_sugar,1fee81c181,train
blueberry,strawberry,1ff9cd710d,test
raspberry,blueberry,1ff9cd710d,test
hazelnut,unsalted_cashew,200abe70cf,train
milk,buttermilk,200bfe5ffc,train
buttermilk,baking_soda,200bfe5ffc,train
water,milk,200bfe5ffc,train
buttermilk,water,200bfe5ffc,train
onion,scallion,200bfe5ffc,train
white_chocolate,milk_chocolate,200e22220f,train
milk_chocolate,dark_chocolate,200e22220f,train
crab,cooked_shrimp,200fe6e30c,test
macadamia_nut,white_chocolate_chip,2015e5bfb2,test
milk_chocolate_chip,macadamia_nut,2015e5bfb2,test
fudge,chocolate,201f8f1dc2,train
pudding,fudge,201f8f1dc2,train
white_chocolate,pudding,201f8f1dc2,train
cheddar_cheese_spread,cheddar_cheese,202494d704,train
dried_oregano,basil,202540c106,train
tarragon,dried_oregano,202540c106,train
apple_cider,wine,2025fa934f,train
brown_sugar,maple_syrup,202ebf3600,train
pancake,buttermilk,20305c913b,train
buttermilk,pancake,20305c913b,train
stock,liquid,2035c10049,val
blackberry,gelatin,2042d5733a,test
lime_juice,lemon_juice,20486c00f5,train
honey,maple_syrup,2050ac6dbc,val
lamb,dill,2061a5f34e,train
dried_dill,lamb,2061a5f34e,train
oregano,dried_dill,2061a5f34e,train
swiss_chard,endive,2062211f77,train
aluminum_foil,banana_leaf,206cefcea3,train
parchment_paper,aluminum_foil,206cefcea3,train
water,pineapple_juice,2090364dc1,train
lemon_extract,almond_flavoring,2090b5288c,train
curry,vegetable,20922c88f8,val
vegetable,curry,20922c88f8,val
rice,cheese,2092aa63b6,val
cheese,rice,2092aa63b6,val
water,chicken_bouillon_cube,20948093aa,train
water,seitan,209688815a,train
rum,rum_extract,209f382842,train
vanilla,lemon_extract,20a0db1c90,val
avocado,roll,20a47c2cd1,train
rice_milk,milk,20b067873b,train
chicken,stock,20b60ad37a,train
unsweetened_apple_juice,basil,20bbb3af47,train
orange_juice,unsweetened_apple_juice,20bbb3af47,train
basil_leaf,orange_juice,20bbb3af47,train
tarragon,basil_leaf,20bbb3af47,train
orange,juice,20c37e62c3,test
water,orange,20c37e62c3,test
liquid,water,20c37e62c3,test
liquid,canned_chicken,20c70de79e,train
sage,mint,20cdc585a3,train
maple_syrup,sage,20cdc585a3,train
honey,maple_syrup,20cdc585a3,train
brown_sugar,honey,20cdc585a3,train
olive_oil,brown_sugar,20cdc585a3,train
butter,olive_oil,20cdc585a3,train
spice,butter,20cdc585a3,train
ginger,spice,20cdc585a3,train
cardamom,ginger,20cdc585a3,train
cinnamon,cardamom,20cdc585a3,train
liquid,meat,20cf8d3575,train
meat,water,20cf8d3575,train
water,potato,20cf8d3575,train
silken_tofu,heavy_cream,20d203f569,train
almond_milk,silken_tofu,20d203f569,train
heavy_cream,butter_substitute,20d203f569,train
vanilla,heavy_cream,20d203f569,train
pecan,ground_nut,20db5b3845,train
italian_sausage,sausage,20dbee7b43,test
apple,stick,20e1f5add0,test
orange_zest,liquid,20e829844d,test
liquid,milk,20e829844d,test
milk,orange_juice,20e829844d,test
butter,olive_oil,20e9b84af1,train
agave_nectar,coffee,20f9f455b2,val
gelatin,agave_nectar,20f9f455b2,val
vinaigrette,champagne,20fdec860b,train
cream_of_tartar,egg_white,20ff11f346,train
poppy_seed,sesame_seed,210626bc5b,train
chickpea,hummus,210e31f6a4,train
water,liquid,210e31f6a4,train
kosher_salt,salt,211e9b783f,train
cucumber,basil,211ece8cdc,test
avocado,cucumber,211ece8cdc,test
coffee_liqueur,oil,2128fd2103,train
water,coffee_liqueur,2128fd2103,train
swiss_cheese,shredded_cheddar_cheese,2129b0c873,val
leek,onion,2139b934a7,train
tomato,vegetable,213a78ae0b,train
onion,tomato,213a78ae0b,train
pork,bacon,213bd8d789,val
steak,tenderloin,214064460d,train
meat,crab,2142e2cb30,train
shrimp,meat,2142e2cb30,train
bourbon,liquor,2143a52030,val
brandy,bourbon,2143a52030,val
oil,water,2146e9bfce,val
peanut,walnut,21503d8795,val
marshmallow,peanut,21503d8795,val
peanut_butter_chip,peanut_butter,21503d8795,val
chocolate,peanut_butter_chip,21503d8795,val
cilantro,thai_basil,21539b5bb5,train
cantaloupe,melon,215747ca64,val
honeydew,cantaloupe,215747ca64,val
gala_apple,apple,215747ca64,val
mango,gala_apple,215747ca64,val
oat,whole_wheat_flour,2159fbe2ed,train
flour,oat,2159fbe2ed,train
butter,toast,215bca3316,train
biscuit,butter,215bca3316,train
fig,prune,215bca3316,train
spelt_flour,fig,215bca3316,train
wheat,spelt_flour,215bca3316,train
water,chicken_broth,2165e94b3e,train
clam,mussel,2168300647,train
apple,oil,216a8e8c47,test
cashew,vanilla_ice_cream,216b47f3d2,train
mint_chocolate_chip_ice_cream,cashew,216b47f3d2,train
peanut_oil,pork_chop,216d7e3b00,test
light_sesame_oil,peanut_oil,216d7e3b00,test
hazelnut,nut,216ddbb49a,val
skim_milk,butter,2175d2e94b,test
buttermilk,skim_milk,2175d2e94b,test
hamburger,chicken,217a0fdd95,train
praline_paste,almond_butter,217c61ff63,train
whole_almond,praline_paste,217c61ff63,train
hazelnut,whole_almond,217c61ff63,train
butter,cashew,217c61ff63,train
cashew,butter,217c61ff63,train
praline_paste,butter,217c61ff63,train
cashew,praline_paste,217c61ff63,train
hazelnut,cashew,217c61ff63,train
walnut,praline_paste,217c61ff63,train
hazelnut,walnut,217c61ff63,train
macadamia_nut,praline_paste,217c61ff63,train
hazelnut,macadamia_nut,217c61ff63,train
yellow_bean,green,217e289ede,train
fiddlehead,yellow_bean,217e289ede,train
water,fiddlehead,217e289ede,train
water,butter,217edfdcdf,train
milk,water,217edfdcdf,train
soup,sauerkraut,219116f6f5,train
dill_pickle,soup,219116f6f5,train
onion,dill_pickle,219116f6f5,train
pigeon_pea,split_pea,21974aaa96,train
garlic_salt,garlic_powder,21a334a84c,train
strawberry,cake,21a62e7e16,train
butter,applesauce,21a661b171,train
maple_syrup,butter,21a661b171,train
flour,cornmeal,21ab8ac5f5,train
tomato,green_olive,21b5f74047,test
cheddar_cheese,mozzarella_cheese,21bb31010a,train
peanut_butter,caramel,21bc6342ca,train
fish,meat,21d0f02295,train
strawberry,fruit,21da160a6b,train
egg,cornstarch,21e33a285f,train
mayonnaise,sour_cream,21ec187e5f,train
onion,garlic,21ec187e5f,train
garlic_powder,onion,21ec187e5f,train
onion_powder,garlic_powder,21ec187e5f,train
cooky,graham_cracker_crumb,21f16f83f3,val
flour,milk,21f581ace3,train
buttermilk,flour,21f581ace3,train
baking_powder,buttermilk,21f581ace3,train
flour,oatmeal,21fc433886,train
chocolate_chip,dried_fruit,2209015ace,train
cooky,chocolate_chip,2209015ace,train
oil,garlic_powder,220f141ade,train
margarine,oil,220f141ade,train
thai_curry_paste,vegetable,221304b178,train
vegetable_stock,stock,221304b178,train
soy_sauce,lime_juice,221304b178,train
lime_juice,fish_sauce,221304b178,train
nut,seed,2215f87403,train
seed,oat,2215f87403,train
beef,spinach,221cb8db4b,val
spinach,beef,221cb8db4b,val
broccoli,spinach,221cb8db4b,val
swiss_cheese,broccoli,221cb8db4b,val
potato,meat,221cd09db3,train
pickle,water,222150ea00,test
extract,chilies,22219c1f84,train
fresh_oregano,oregano,222262cd90,train
salt_and_pepper,fresh_oregano,222262cd90,train
vinegar,water,222aca5086,train
hamburger_patty,steak,222eab9db9,train
steak,hamburger_patty,222eab9db9,train
spinach_leaf,sorrel,22338f8f6a,train
sugar,oil,2240648f71,train
unsweetened_applesauce,sugar,2240648f71,train
beef_broth,cumin,22425fe511,train
chicken_broth,beef_broth,22425fe511,train
turkey,cooked_chicken,2248289091,train
ham,turkey,2248289091,train
pork,ham,2248289091,train
ham,crabmeat,2248289091,train
ham,lobster,2248289091,train
ham,cooked_shrimp,2248289091,train
shortening,margarine,224f046117,train
nut,shortening,224f046117,train
corn,chili_powder,224f998889,train
egg_yolk,milk,22505963f0,test
milk,vinegar,225f3307db,train
vanilla_bean,star_anise,22655d2b50,train
tamale,masa_harina_flour,22675054ab,train
flour,tamale,22675054ab,train
corn,flour,22675054ab,train
flour,corn,22675054ab,train
citric_acid,lemon_pepper,22675054ab,train
flour,sage,2267b5858e,train
sage,garlic,2267b5858e,train
ground_turkey,lean_ground_beef,227737919a,train
cabbage,vinegar,2278d06758,train
water,chicken_broth,227e7b2210,train
almond_bark,milk_chocolate,227f476021,train
crisp_bacon,chutney,2281db90c6,train
garlic,onion,2285fb5401,train
applesauce,oil,228b7b74c9,train
dried_cranberry,raisin,228da1a5c3,train
coconut_milk,rice_milk,2297b0ebe7,val
shortening,coconut_milk,2297b0ebe7,val
mint,spearmint,229f7c6423,val
liquid,egg,22a07e7b37,train
egg,liquid,22a07e7b37,train
chocolate_truffle,rosemary,22a4933080,train
fresh_rosemary,chocolate_truffle,22a4933080,train
fresh_mint_leaf,fresh_rosemary,22a4933080,train
cottage_cheese,cream,22a9ac34e4,test
dry_milk,cottage_cheese,22a9ac34e4,test
salt,brownie,22aa24728b,train
raisin,trail_mix,22afbfb83e,test
cashew,raisin,22afbfb83e,test
chicken,rice,22bab85276,train
crab,crabmeat,22baf8ecba,val
stick,crab,22baf8ecba,val
vinegar,mango_juice,22be150243,train
salt,seasoning,22d8f75667,train
cheese,tomato,22dcb5d8be,train
pizza_sauce,pasta,22dd5ac314,val
condiment,pizza_sauce,22dd5ac314,val
